#,ID,Dimension,Country,Text,Label Primary,Label Manual,Notes
708,125617,wealth,au,"If you are attempting to defend our current way of organising the world , and the production and distribution of wealth , you could not have picked a worse example than pharmaceuticals .",PRO_EQUALITY,PRO_EQUALITY,
709,283986,wealth,us,"Even so , a Fed analysis noted that the rebound happened when tighter labor markets were translating into more broadly shared prosperity , divides in wealth -- savings amassed over time , rather than the money a family earns in a given year -- remained high .",PRO_EQUALITY,PRO_EQUALITY,
710,131319,wealth,ie,"As well as this , the idea of rage and repression boiling over in the US , in the run up to an election , feels topical and examines the wealth divide in the country , albeit subtly .",PRO_EQUALITY,PRO_EQUALITY,
711,561451,wealth,us,Corporations using Squid Game -- a direct social commentary on the wealth gap perpetuated by large corporations -- to advertise could come off as ignorant .,PRO_EQUALITY,PRO_EQUALITY,
712,332950,wealth,in,"Policymakers also need to scale up the tax reform agenda from indirect to wealth tax , combined with more effective antitrust policies and enforcement , to strengthen revenue mobilisation .",PRO_EQUALITY,PRO_EQUALITY,
713,593861,wealth,us,"The wealth gap is growing worse in Silicon Valley , and nearly half of children in the region are in households struggling to get by .",PRO_EQUALITY,PRO_EQUALITY,
714,741943,wealth,in,Known for laying the foundation of Cyberabad -- -- Naidu appealed to the participants to visualise India 's advantages and strengths to move forward while at the same time ensuring that they do not neglect the have-nots because the concentration of wealth is now in the hands of only a few which is not good for the country or society .,PRO_EQUALITY,PRO_EQUALITY,
715,233712,wealth,my,"Bush , a small group of the super-rich pursue their narrow interests at the cost of the entire planet and there is no longer any way to control them within the United States .",PRO_EQUALITY,PRO_EQUALITY,
716,107169,wealth,lk,"If we consider minority groups in the US , during the last four decades , racial income and wealth inequality also have significantly increased .",PRO_EQUALITY,PRO_EQUALITY,
717,219472,wealth,gb,"The result is that London has more super-rich residents than any other city -- yet however soft the kid gloves with which they are treated , our wealthiest 0.01% stick 30-40% of their wealth offshore .",PRO_EQUALITY,PRO_EQUALITY,
718,776614,wealth,pk,By author 's own theorizing we might well see an economy in which the top earners capture so much income that it threatens to swallow the entire output of the society .,PRO_EQUALITY,PRO_EQUALITY,
719,702048,wealth,us,"The newly introduced legislation is an altered version of a wealth tax proposal that was approved in the California Assembly in 2020 , but failed to pass under the Democrat-led state Senate .",PRO_EQUALITY,NEUTRAL,
720,640117,wealth,in,"For ages , the beauty industry was mocked for promoting unrealistic standards of beauty and being classist that only caters to the ultra-rich populations .",PRO_EQUALITY,PRO_EQUALITY,
721,708801,wealth,sg,The report by a group led by economist Thomas Piketty proposes a global progressive wealth tax between 1.5 to 3 per cent on centimillionaires to generate US$295 billion a year -- of which US$91 billion could come from Asia .,PRO_EQUALITY,PRO_EQUALITY,
722,660061,wealth,gb,Our proposal for a variable energy price cap would reduce the bills of both the poorest and lower-income households by increasing the contribution from top earners who consume more energy .,PRO_EQUALITY,PRO_EQUALITY,
723,806116,wealth,us,"Later in the show , Terez ' fiancee Ebony Reed joins Charles Robinson to discuss the work Terez poured into this project every year before diving : How Americans Made the Black-White Wealth Gap , and how sports fans and average Americans alike can connect to the book .",PRO_EQUALITY,PRO_EQUALITY,
724,352436,wealth,us,"That means Castillo , a former school teacher who 's promised to redistribute wealth and who received the overwhelming backing of the country 's poor , received 50.1% of the votes against 49.9% for Fujimori , according to results published by the electoral council Tuesday afternoon .",PRO_EQUALITY,PRO_EQUALITY,
725,875536,wealth,us,"Here 's how this DC-area high school is attempting to close the wealth gap By Jessica Dickler , CNBC *Published December 28 , 2024*Updated on December 28 , 2024 at 8:46 am Hill Street Studios Getty Images At KIPP DC College Preparatory School , students study budgeting , savings , accounting , investing and managing risk , among other topics .",PRO_EQUALITY,PRO_EQUALITY,
726,556457,wealth,us,"But whether or not Ocasio-Cortez 's attendance at the Met Gala was a capitalistic blunder , it should n't detract from how she raised hundreds of thousands of dollars for Texas abortion funds earlier this month , nor any of her legislation to redistribute wealth and hold the ultra-rich accountable .",PRO_EQUALITY,PRO_EQUALITY,
727,382456,wealth,au,"Overall , the world 's top 1 percent saw their wealth increase by $762 billion last year -- enough to entirely eradicate global poverty seven times over , according to the United Nations .",PRO_EQUALITY,PRO_EQUALITY,
728,122441,wealth,gb,"Shifting blame away from immigrants would allow for a serious clampdown on tax evasion and higher taxation on the ultra-rich , for increased investment in healthcare , education and housing .",PRO_EQUALITY,PRO_EQUALITY,
729,191251,wealth,ng,"The birthday celebrant on the occasion , Chief Loyibo , also blamed the problem with the nation on leadership without political will in addressing the imbalance in distribution of wealth and appointments , supporting the call for restructuring to achieve equity , justice and fairness among the federating units .",PRO_EQUALITY,PRO_EQUALITY,
730,559361,wealth,in,"It further said : As a symbol of the outrageous disparity in wealth between the 1% and everyone else , 10,000 bananas will surround Wall Street 's iconic Charging Bull to illustrate just how ' bananas ' Wall Street has become .",PRO_EQUALITY,PRO_EQUALITY,
731,131420,wealth,in,Congress leader Gopal Roy said the party will observe a 12-hour shutdown on August 12 to protest against the huge increase in wealth tax by the CPI-M-led municipal corporation .,PRO_EQUALITY,NEUTRAL,
732,9713,wealth,gh,Too much money is involved in manufacturing hundreds of millions of tons of chemicals each year and huge fortunes are made by the economic elite in the sale of toxins that are dragging large segments of the population to their sick beds and early graves .,PRO_EQUALITY,PRO_EQUALITY,
733,562122,wealth,us,This is the single most effective executive action President Biden could take to jumpstart our economy and begin to narrow the racial wealth gap .,PRO_EQUALITY,PRO_EQUALITY,
734,480365,wealth,au,"He argues that even wealthy families would be better off with a more equal distribution of wealth which would bring a more stable economy , less polarisation and a healthier climate .",PRO_EQUALITY,PRO_EQUALITY,
735,273956,wealth,us,"VB Transform The racial wealth gap in the US is immense , and despite recent increased patronage of Black-owned businesses , that gap has actually expanded in recent years .",PRO_EQUALITY,PRO_EQUALITY,
736,585500,wealth,us,"n appeals to voters with economic relief ( tax rebates , pension and wage increases ) , the concentration of wealth among his cronies , including from EU contracts , stands out at a time of pandemic-fueled inflation and misery .",PRO_EQUALITY,PRO_EQUALITY,
737,592725,wealth,us,"Federal policies , such as the Homestead Act of 1862 , the 1935 Social Security Act and redlining by the Federal Housing Administration , have in part contributed to the wealth gap , according to Kezia Williams , founder of The Black upStart , an initiative to train African American entrepreneurs across the country .",PRO_EQUALITY,PRO_EQUALITY,
738,188832,wealth,ca,"And that 's the very essence of regressive taxation : taking more money from the poor than from the rich , to fund facilities used by the entire community .",PRO_EQUALITY,PRO_EQUALITY,
739,53525,wealth,ph,"It serves the interests of the global economic elite , as these benefit the local elite , defends these interests with political , military and media power , and disenfranchises poor people who stand in their way of their rights -- even of their right to life .",PRO_EQUALITY,PRO_EQUALITY,
740,353851,wealth,gb,"Burke talks to the super-rich and those who have slipped through the increasingly holey welfare safety net , and are surviving thanks to foodbanks .",PRO_EQUALITY,PRO_EQUALITY,
741,270255,wealth,us,"But as the months have rolled by , financial elites have continued to assume that their position as the economy 's favored children is safe , despite the wreckage they have caused .",PRO_EQUALITY,PRO_EQUALITY,
